date,time,username,diggCount,steming_data,Score,Sentiment
2025-06-13,17:11:00,ayu9802,1,bpk president batu sae wali,0,Netral
2025-06-29,17:18:00,annajaya01,1,bp walikota ku,0,Netral
2025-06-18,10:41:00,enny_sa,1,mdh batu maju bawah pimpin bliaubatu saesukses,0,Netral
2025-06-04,15:53:00,empusupo.official,1,kota batu dunia,-1,Negatif
2025-06-05,10:39:00,.kibat.property,1,semangat wali,0,Netral
2025-06-16,20:36:00,reniapel,1,assallamualaikumanggrek kali bgskereennvarian,0,Netral
2025-06-09,21:43:00,edy0161,1,batu sae maju,0,Netral
2025-06-03,17:25:00,agushasanhawafi,2,gus ekapan bikin music rock gunungbiar verifikasi malang raya barometer rock era an,0,Netral
2025-06-07,15:19:00,bhumipradhita,1,jalan pasar,0,Netral
2025-06-03,11:02:00,yupy588,1,mantap wali kota batu batu sae,0,Netral
2025-06-04,20:15:00,pasiatiayu,1,keren anggereya abang,0,Netral
2025-06-05,11:26:00,sakulcaemflorist,2,jadi kota batu sentra tanam hias nasional cak walimanstaaap sae,0,Netral
2025-06-06,09:27:00,yunidwi099,1,selamat pagiiii walikota ku,1,Positif
2025-06-03,14:30:00,user794050988298,3,sae p wali,0,Netral
2025-06-03,19:53:00,oktevabusokte,1,wujud nyata sinergi tani anggrek perintah perintah kotadalam upaya angkat potensi lokal panggung dunia kesan kesan harap indah bunga,3,Positif
2025-06-21,16:50:00,lativasri,1,warung kena gusur jalan embong kembar tolong ijin buka wrg,-3,Negatif
2025-06-03,14:07:00,maezura_florist,2,bantu kota curanmor kendara minggu siang kebun,-2,Negatif
2025-06-06,18:58:00,jascpcco,1,cak nur mas heli wali wawali sae kota batu cinta moga presiden hadir bolo bolo gintung bulukerto bunga,1,Positif
2025-06-03,12:42:00,cipto.wiyono5,1,bagus,0,Netral
2025-07-20,07:32:00,aryodinoto8,0,keren,0,Netral
2025-05-24,23:01:00,alfi.cantika8,0,grup taruna tani desa pendem dusun pend msudah suka ya perintah kota batu kembang,0,Netral
2025-05-21,21:02:00,sakulcaemflorist,1,manstaaap cak walimbatu sae,0,Netral
2025-05-21,22:19:00,hermantwow,1,usul sae lapang kerja kota batu,1,Positif
2025-05-24,07:03:00,wenitika0,1,anak tukang ngojek,-2,Negatif
2025-05-24,22:58:00,alfi.cantika8,0,assalamu alaikum ngapunten nama adi sunarko tolong desa pendem dusun pendem tolong wali helysebagai pintu gerbang kota wisata batu tolong benah sae,1,Positif
2025-05-22,02:08:00,rubiani71,0,alhamdulillah,1,Positif
2025-06-03,20:06:00,oktevabusokte,0,kopi,0,Netral
2025-05-28,19:06:00,bambang_wachyudi,2,mbatu sae,0,Netral
2025-05-28,20:33:00,sakulcaemflorist,2,juooozzz cak wali n cak wawali,0,Netral
2025-05-28,20:54:00,mynameal_______1,2,mantap desa pandanrejo pingjn kunjung,1,Positif
2025-05-29,10:46:00,abdillah.203,1,mantap borong ya semangatin biar saeeeeeee,1,Positif
2025-06-21,10:59:00,bilatuananti,0,alhamdullilah bershukur batu fakultas orang batu kuliah anak kuliah unnes tinggal sekribsi sakit,-2,Negatif
2025-05-25,09:03:00,joenabilanwar2,1,alhamdulillah terang jalan depan masjid alusman normal terimakasih dinas terkaitsehat sehat walikota wawali kota batu,3,Positif
2025-05-24,23:07:00,alfi.cantika8,1,assalamu alaikum wali wakil kunjung desa pendem dusun pendem nyalon lupa kacang lupa kulit,1,Positif
2025-05-27,10:43:00,jascpcco,1,mas heli wawali sae butuh informasi tunjuk syarat program sarjanakami gintung bulukerto matur nuwun,-1,Negatif
2025-05-28,13:25:00,dewa.floris,1,batu maju sae wawali sehat gih batu maju jaya amin,1,Positif
2025-05-25,05:48:00,villawestlife,1,mantap banget mas helli,2,Positif
2025-05-25,08:09:00,erna.wati6412,1,mas wawali ya daftar program ribu sarjana,1,Positif
2025-05-24,21:51:00,cak_mulyanto,1,kunjung wilayah junrejo,0,Netral
2025-05-24,21:02:00,budenar25,2,suka,0,Netral
2025-05-24,23:10:00,raden_msudjarot,0,udeng kena wawali helisuyanto junjung budaya mbatuan moga atribut wajib lingkung ajar sekolah pegawai pemkot,-1,Negatif
2025-05-29,08:05:00,user5015449236651,1,batu sae maju p heli,0,Netral
2025-06-03,20:09:00,oktevabusokte,0,berewok,0,Netral
2025-05-21,11:03:00,edy0161,1,semangat wali batu maju,0,Netral
2025-05-27,21:04:00,jessy.wulan.dari,1,suka,0,Netral
2025-05-20,12:10:00,sch22066,2,wali wawali nurochmansae nurochmanheli official anak sklhtlg bantu ibu jual jamu timur pom bensin panglima sudiman dktnya warung padang jenggot,1,Positif
2025-05-30,22:18:00,tukangsambad008,71,ya ngene pimpin batu iku kudu due jiwa seni mek mikir pariwisata e tokrakyat e ya butuh bahagiakno,1,Positif
2025-07-11,17:12:00,tovanguide,1,wing dadi panitia isuk telan isuk maneh,-1,Negatif
2025-05-31,10:49:00,sugeng.hariono83,6,alhamdulillah perhati perintah daerah banteng ikut alur cerita bentuk seni banteng versi minimal berani tampil alur cerita endingnya atraksi spiritual mohon maaf bacut kenan maju semangat,-4,Negatif
2025-05-30,22:23:00,bakti87,26,maaf wali seni banteng kandung filosofi baikkalo banteng kembali pakem asli,-1,Negatif
2025-06-01,22:39:00,user794050988298,1,sae,0,Netral
2025-06-01,03:23:00,akuurisky,5,rahayu mas pokok mboten mbetot,0,Netral
2025-06-07,19:10:00,b4_ga0,1,hel ngadakno festival banteng bocil hel sek bocil iso ngelestareake budaya jawa,-1,Negatif
2025-06-01,21:00:00,user324143387062kus,1,rumah dinas wawali hadap krj,1,Positif
2025-06-23,22:36:00,soviadhivhi,1,ya iki seng sae,1,Positif
2025-06-01,07:35:00,gepan_gtrzz,3,the real of pimpin sae,1,Positif
2025-05-31,11:28:00,hanafizxxxx,6,batu saebantengan saemberot sae,0,Netral
2025-05-31,13:39:00,azizah98760,9,event tarik kota batu agustus tunggu tunggu moga lancar sukses dulur kota batu,1,Positif
2025-06-24,05:49:00,kurirshinyo,1,juoosss lek ngene iki pakk,0,Netral
2025-06-01,15:14:00,niki_cakmat,2,asalamualaikum helli,0,Netral
2025-05-31,11:19:00,dwi_ftmoko01,2,josss mbois om,0,Netral
2025-06-02,14:34:00,mayrita.sps,1,sehat,0,Netral
2025-06-01,21:56:00,hermantwow,2,topi endi mas hel,0,Netral
2025-05-31,08:39:00,jong.troya,2,sae,0,Netral
2025-05-30,21:29:00,budenar25,4,alhmulilah banteng seni budaya kota batu semangat mas wawali batu sae,-2,Negatif
2025-05-30,18:58:00,hennysulistyo885,4,malam mas ya groub banteng mas hely lestari karya mukti mas,1,Positif
2025-05-31,00:38:00,erick_ester_eca,4,wih mbh agus,0,Netral
2025-06-01,14:55:00,achaziaadya,3,maaf tau tanggal ya ngge masseh moga banteng nuswantoro sukses sae salam dulur sehat,0,Netral
2025-05-30,23:13:00,_uhuyyy16,4,suport pelopor budaya khas kota batu mas,0,Netral
2025-05-31,02:52:00,s3ndi_rdr4,2,sae kang,0,Netral
2025-06-03,12:50:00,bang_sat240,1,maturnuwun walikota wawali sambut datang teman teman seni banteng,-1,Negatif
2025-06-07,15:40:00,iin.indrawati903,1,remen kulo,0,Netral
2025-05-30,20:13:00,abdillah.203,3,wau banteng ciri kas jawa timur mantul saeee,-1,Negatif
2025-06-26,01:56:00,abangirenge,0,maturnuwun suportnya mas heli nur festival banteng nuswantara,-1,Negatif
2025-06-07,15:50:00,kupistasari67,0,banteng ya,0,Netral
2025-06-13,15:34:00,azizah98760,0,izin banteng kota batu mudah massa iya banteng malam izinya jam karnaval pagi,-5,Negatif
2025-06-15,18:25:00,julijuliono,0,kangen pengin pulang lihat banteng,0,Netral
2025-07-22,19:45:00,inna20700,1,mantab mas dd sukses ku bangga mbatu,2,Positif
2025-06-03,19:59:00,oktevabusokte,0,bentuk trobosan perintah kaloborasi dar bunga bentuk cinta rakyat dedikasi tani negeri,2,Positif
2025-07-19,09:02:00,utijuni.70,0,pengin ktempat pakai ddek,0,Netral
2025-06-03,19:48:00,oktevabusokte,0,karya tangan dingin tani anggrek lokal,2,Positif
2025-06-04,14:13:00,hendriwido0,0,tolong tani apel perhati,0,Netral
2025-07-19,11:13:00,sitiaminahspd5,0,keren banget,1,Positif
2025-06-04,08:04:00,wongndeso169,0,asli batu cak nur mohon perhati sampah got desa sidomulyo benah mtr nwn,-1,Negatif
2025-05-30,20:06:00,wiwinchyankzuly,0,mantapselalu baik sesuai harap msyarakatuntk kedepanx memperjuangkn lglnjut pknur,1,Positif
2025-06-03,20:06:00,oktevabusokte,0,cuaca cerah cak nur,0,Netral
2025-06-21,19:21:00,ayu9802,1,mantap wali,1,Positif
2025-05-28,13:02:00,mustofa.amin751,2,cak wali mas wawali kota batu moga gass pol turun masyarakat mbatu sae,-1,Negatif
2025-05-28,09:10:00,joenabilanwar2,1,mohon walikota sampah perhati sampah buang pohon area trotoar jalan maturnuwun,-4,Negatif
2025-05-28,08:03:00,budenar25,1,sehat semangat wali kota moga batu saemaju tertib aman sentosa,1,Positif
2025-05-28,00:29:00,bambangsulistiyo783,1,mantaps cak nur ojo sono arek mbatu stanting,0,Netral
2025-06-03,20:07:00,oktevabusokte,0,silahturahmi halal bihalal,0,Netral
2025-05-28,20:09:00,jundan_0,0,tuju cak bludusan ngongak wargane mantap,1,Positif
2025-06-15,21:46:00,samz.isammm,1,kota batu,-1,Negatif
2025-06-03,22:01:00,gtcenter57,1,mantap caknur,1,Positif
2025-05-16,05:07:00,achmadkingfast,3,moga sae sekarangterutama fasilitas atlik perbaikipengalaman anak kelas sd lomba catur kota kantortransportasi bayar sendiripadahal wakil kota batulatihan biayaesemoga atlit baik,-3,Negatif
2025-05-16,07:42:00,ernay.aja,0,moga maju rakyat sejahtera harap dalam warga batu ujung lor,1,Positif
2025-05-16,06:15:00,ariejayanti,0,batu sae,0,Netral
2025-05-16,00:17:00,nimadefitri,1,saeba,0,Netral
2025-06-17,11:10:00,ayu9802,0,sae banget,1,Positif
2025-06-19,18:14:00,abdillah.203,1,semangat jih monggo dukung biar semangat rajin petan baoak supot saeeeeeeee,2,Positif
2025-05-10,12:31:00,fentiia,8,kasihan sih kemarin lihat jaga stand lelah abai,0,Netral
2025-06-23,16:06:00,ponadi.ao,1,acara opo iki brooo,0,Netral
2025-05-20,21:24:00,rubiani71,1,hebat bapa bikin batu sae,1,Positif
2025-05-12,10:39:00,suherminrahayuspd,1,batu warna sae sehat pimpin sukses batu depan,1,Positif
2025-05-10,16:02:00,bambamboe_official,0,sae,0,Netral
2025-05-11,08:37:00,user5015449236651,1,batu sae,0,Netral
2025-05-10,20:13:00,ayyu191,1,maju sukses,1,Positif
2025-05-10,17:04:00,botanicaldrinktjapdl98,0,mantap,1,Positif
2025-05-10,13:18:00,sidombahitam_,6,spg ya kayak urus cape,-1,Negatif
2025-05-10,07:41:00,big.dog.0,1,lanjot ketua semangat sehat,0,Netral
2025-05-12,18:47:00,felisha.aulia1,1,anak ku lom kerja buka stand pasar laron lom wujud mohon solusi ya,3,Positif
2025-05-10,08:00:00,budenar25,0,nggih les batu sae,0,Netral
2025-05-11,01:42:00,taichankasiman,0,sae,0,Netral
2025-05-10,08:51:00,mbah.bayu7,6,dal brumbung ngebrok brow surfei dang dandan jalan pedot ngono,1,Positif
2025-05-10,17:51:00,hermantwow,1,sae pollllllllllllllllllllllllllllllllll,0,Netral
2025-05-13,12:22:00,bambang_wachyudi,1,mbatu sae,0,Netral
2025-05-23,12:14:00,rubiani71,1,dukung walikotanya serta wakil orang hebat sae,2,Positif
2025-05-10,07:49:00,nimadefitri,1,kota batu sae maju masyarakat sejahtera,-1,Negatif
2025-06-26,21:41:00,nangxnung,0,harap mbatu langkung sae,0,Netral
2025-05-10,08:50:00,nurhayati12382,0,batu sae,0,Netral
2025-03-18,23:46:00,ahmadadi3244,0,batas bangun vilaperumahan tanah produktif,0,Netral
2025-03-19,03:09:00,babi_bari,0,wes duwe sawah ros piye carane pinggin tani,-1,Negatif
2025-03-22,17:09:00,nakrantau_2,0,wes tni bosq,0,Netral
2025-03-22,10:57:00,theland55,0,datang kota batu penganguran duduk asli kota batu tingkat,-1,Negatif
2025-03-19,08:51:00,asnaningtyas5,0,komunitas tani milenial kota batu mohon info,-2,Negatif
2025-03-19,07:05:00,redpelpett25,0,penting lapang kerja warlokmuda mud kota batu batu,1,Positif
2025-03-23,22:25:00,user9543858336371,0,tani sayur pupukobatan stabil panen notot hasil biar rugi,1,Positif
2025-04-02,16:41:00,abrochman,0,tan,0,Netral
2025-03-21,15:35:00,nopaljastiprujakndower01,0,tolong umkm kemarin kena satpol pp kasih lahan jual,0,Netral
2025-03-19,12:48:00,jihansamanta1,0,pengin tan paktapi minim modaltidak lahan,-1,Negatif
2025-03-24,09:10:00,bibi75281,0,sehat sukses bpk walikota batu moga apel batu milik batu,3,Positif
2025-03-30,07:39:00,ndayak.87,0,buka lapang kerja nganggur cari kerja sulit,1,Positif
2025-03-19,07:07:00,kowmenktatho,0,tan lahanya habis,0,Netral
2025-03-19,17:17:00,garanganpusat87,0,salam tani coban talun lahan hutan mohon bimbing,0,Netral
2025-03-20,09:09:00,ontoseno.florist,0,mbatu sae,0,Netral
2025-03-20,06:26:00,christya.ningsih,0,cocok bapakqqq muwantull,0,Netral
2025-03-19,07:13:00,renymamazahra,0,kah anak gabung usia produktif,-1,Negatif
2025-03-18,16:56:00,ultraxion8,1,kembang pontensi kampung wisata kota batu nur seni kota batu,-1,Negatif
2025-03-18,15:08:00,thalib819,1,car nur semangat sukses,1,Positif
2025-03-24,21:41:00,darionoervan,1,batu bijak pajak dar telat hapus kayak jabar,-3,Negatif
2025-03-18,14:51:00,ekosayureko,1,siab dukung,1,Positif
2025-03-19,17:10:00,sulthan.danendra,0,assalamualaikum,1,Positif
2025-03-18,22:44:00,kak_vira,0,gabung,-1,Negatif
2025-03-18,15:36:00,yoyoksutanto,0,merdeka,0,Netral
2025-03-18,21:33:00,meckywiarsa,0,program export ijin,0,Netral
2025-03-22,15:32:00,danangsoenardono,0,dukung kota batu kota wisata internasional,-1,Negatif
2025-03-18,23:12:00,ikamurniasih8,0,kembang kota apel,0,Netral
2025-03-18,16:31:00,nabitaaisyah,0,kali pasar induk among tani pasar pagi mohon dagang perhati,0,Netral
2025-04-02,17:48:00,ernaa.minarti,0,nyala p wali bawa batu sae,0,Netral
2025-03-19,08:58:00,nikofarmkwb,0,terna,0,Netral
2025-03-18,20:23:00,ani51746,0,josss bppkkuu saeee,0,Netral
2025-03-18,16:19:00,snackbykafeet3,0,info loker rumah tangga,0,Netral
2025-07-04,00:17:00,indradi.agus,0,sore sore mbok ya sore tanggal kali kali kali biar informatif,0,Netral
2025-07-04,15:56:00,fira.arni,0,rabu bns alhamdulillah cuaca dukung puas main,3,Positif
2025-07-04,11:57:00,dapisetiawan581,0,ora popo dolor banjir,-1,Negatif
2025-07-04,07:29:00,moeraa88,0,kak,0,Netral
2025-07-04,06:26:00,mas.wito.wito,0,om,0,Netral
2025-07-04,19:42:00,dewipurnama.01,0,untung pas banjir posisi wisata,1,Positif
2025-07-04,11:36:00,naur946,0,arah situ banjir e semenjak penbagunan villa dll rawan banjir arah,-1,Negatif
2025-07-04,21:16:00,yuyunleo1,0,mosok seaq tonggone selecta tauapa vidio ya,1,Positif
2025-07-04,12:44:00,hulkijo0708,0,loh kemarin banjir banjir,0,Netral
2025-07-04,22:39:00,bee.man99,0,selecta banjir segitu bawah,-1,Negatif
2025-07-03,19:15:00,arrilassotambang,0,aseeeekkkkk,0,Netral
2025-07-04,15:08:00,itamadinah2,0,minggu kemarin rencana mampir habis santera anak wes capek an wes mendung sih,-2,Negatif
2025-07-03,19:02:00,zendysdbo,0,wadawwww,0,Netral
2025-07-03,18:55:00,a.hari6346,0,mesti disalahin hujan lebat selecta solusi,-1,Negatif
2025-07-03,23:49:00,eviretnaningwul67,0,hujan,0,Netral
2025-07-04,00:33:00,putratanigarage,0,iki,0,Netral
2025-07-06,01:06:00,pri_lie26,0,kemarin cangar batu malang kali medan bikin sakit coban rondo lihat kabut tebal banget turun,-1,Negatif
2025-07-05,21:28:00,mesiissraaa,0,hutan dadi full cafe daerah resap minim,0,Netral
2025-07-06,20:17:00,mamalilyyyy,0,barusan untung hujan,0,Netral
2025-07-04,19:28:00,nanasulistyani,0,kemarin pulang selecta jam mendung,-1,Negatif
2025-07-06,20:13:00,loecian,0,tanggal jumat jam aman ku kejebag pawai hadrah pulang lwat watu geg aman,-1,Negatif
2025-07-10,22:14:00,_besuci2406,0,kamis tanggal kesana jam siang jam gresik hujan deress ya kayak selecta datar ya hujan gede jam sore rekreasi mending brgkat pagi,1,Positif
2025-07-04,05:13:00,weweng226,0,dau mek mendung tok wing sore,-1,Negatif
2025-02-22,15:59:00,chandrasari08,1,saeeee,0,Netral
2025-02-22,12:35:00,jouleabiez9,2,nur amanah nggih moga ibadah amal,4,Positif
2025-02-26,12:13:00,user19015590342054,0,selamatsukses sllalu ndan n semanggat,0,Netral
2025-02-22,12:21:00,dewiislamiati0,1,semangat,0,Netral
2025-02-23,11:24:00,bundamia090,1,selamat engah pakai,1,Positif
2025-02-22,16:03:00,jsfrrraaa,1,selamat aman,1,Positif
2025-02-22,22:41:00,ekoyulianto039,1,selamat cak nur moga amanah,3,Positif
2025-02-23,00:58:00,nimadefitri,1,selamat sukses,2,Positif
2025-02-22,15:51:00,muhrojin6,1,semangat nursemoga sehat selesai pembekalanyaamin,0,Netral
2025-02-23,07:28:00,bee_2148,1,sehat sehat,0,Netral
2025-02-22,11:29:00,ozen.purnomo,1,semangat,0,Netral
2025-02-23,07:37:00,magdalenaa_2072,1,semangat paksehat gih,0,Netral
2025-02-23,00:17:00,marryam.27,1,semangat ikut retret wali sukses sehat,0,Netral
2025-02-22,20:20:00,ani51746,1,selamat engah semangat,1,Positif
2025-02-22,11:05:00,anikeke1,1,semangat,0,Netral
2025-02-22,13:27:00,linarofica,1,moga amanah ndang mafeng desa,2,Positif
2025-02-22,04:46:00,mida.cecil,3,semangat wali kota baru,-1,Negatif
2025-02-22,21:23:00,purwanto2844,1,semangat sehat bapakaamiin,0,Netral
2025-02-22,14:16:00,titikksn,1,selamat wali kota,0,Netral
2025-02-23,13:49:00,biddayah883,1,awas tantang mu,-1,Negatif
2025-02-24,20:06:00,lutfieakhmad,1,mantuuuuul sehat semangat,0,Netral
2025-02-23,13:02:00,superbunga804,3,moga kota batu tambah maju perhati warga ujung timur sd barat,0,Netral
2025-02-22,17:56:00,naumi_astutik,1,walikotaku sbya ya,1,Positif
2025-02-22,11:40:00,artasinduaji,1,kweeeren nur walkot mbatuku,0,Netral
2025-02-22,21:48:00,harlik.manto0,1,mantap cak nuralias cak wali,1,Positif
2025-02-22,16:42:00,papagegi78,1,budaalll paakk,0,Netral
2025-02-25,15:32:00,ilyasnazaruddin,1,semangat bpk nurokhman bpk wali kota batu,-1,Negatif
2025-02-22,17:19:00,siluman.panderman,1,juosss cak,0,Netral
2025-07-09,10:54:00,darmaaretha,4,anjok tiktok viral e,0,Netral
2025-07-10,09:53:00,titik.sri.wahyuni0,1,lebo iku,0,Netral
2025-07-09,16:10:00,zahaya.zetta,1,astofirlloh yoyon,0,Netral
2025-07-08,20:38:00,capitkuuu,0,wadoooooooo,0,Netral
2025-07-11,10:35:00,sidechyduatujjuh,0,oalah mas yonn pancet ting,0,Netral
2025-07-18,20:38:00,yatuhanku5,0,dendam bayar,-1,Negatif
2025-07-10,13:28:00,abah.solikin5,0,tiga muka greget no,0,Netral
2025-07-12,11:24:00,rochaniyah26,0,dah ku tau seleh yoyon iku gadekno uber knek alhamdulillah saiki ws moleh,-2,Negatif
2025-07-09,19:02:00,cintaku.hany4k4u,0,yoyon,0,Netral
2025-07-10,09:29:00,nandabundet,0,yoyon sih ruwet,-1,Negatif
2025-07-17,12:23:00,abian.pratama02,0,loh wak yoyon,0,Netral
2025-07-13,08:05:00,ijahwussll,0,enek seng pujon sebaloh harang,-1,Negatif
2025-07-09,21:16:00,diahsetiawan6,0,mas yoyo allah,1,Positif
2025-07-11,20:12:00,mimijeje99,0,yoyon,0,Netral
2024-06-03,17:35:00,blackheart.8888,1,bersih rapi,0,Netral
2024-06-03,16:11:00,alfaksesoris,1,pengin jual ruko ya moga,3,Positif
2024-06-03,09:42:00,mellymoka2,1,pah suweger lek,0,Netral
2024-07-09,19:54:00,namadaku08___,1,murah murah sih,0,Netral
2024-06-03,12:10:00,septyan.bayu,1,rono jam isuk sepeda nikmat udara batu mampir pasar tuku kopi karo ngemil goreng syahdu poll,0,Netral
2024-06-03,07:49:00,axbzbzb,1,alhamdulillah bersih pol,0,Netral
2024-06-03,07:19:00,27itsjustnick,1,tbtb hujan,0,Netral
2024-06-05,12:34:00,fitriaapril4,1,rapi masuk dalem nyata pas belanja langsung pusing lihat,0,Netral
2024-06-03,04:14:00,seriyu93,1,batu,0,Netral
2024-06-05,11:32:00,mamaargani,0,beli,0,Netral
2024-06-03,19:41:00,dourian2,0,rekomen makananjajanan pasar kakak,0,Netral
2024-06-03,21:31:00,abr_______,0,asih ancer paksu belanja lapak ya,1,Positif
2025-02-18,12:57:00,missindielove,0,kesana pagi ta smpek jam pasar,-1,Negatif
2024-06-04,09:39:00,vaizah_ir,0,andai pasar blimbing,1,Positif
2024-06-05,14:14:00,mayangsarii023,0,akeh sng dodol ya ngelu ya bingung golek langgan ee,2,Positif
2024-09-08,18:50:00,rzqyyyaaa1,0,murah pasar lawang,0,Netral
2024-06-05,13:48:00,radnamustika940,0,kecil jual pasar pagi tinggal tinggal kenang pasar ubah,0,Netral
2024-09-03,19:21:00,umilaila89,0,sewa stand,0,Netral
2024-06-05,20:52:00,geno165,1,pasar gadang sipu malu,-1,Negatif
2024-06-05,11:39:00,amisadinda,0,batu kayak malang murah mahal senang kuliner pasar among tani,-1,Negatif
2024-06-04,22:53:00,apa_aja091,0,musim hujan yokpo lo ikuu,0,Netral
2024-06-03,11:07:00,yeyeye00,0,ujan nih,0,Netral
2024-06-06,12:33:00,tirtarayyan329,0,onok adek ku ndek kunu dodol brambang,0,Netral
2024-11-22,11:07:00,zuhriananurinna_,0,saee,0,Netral
2025-06-27,15:04:00,zaraya.olshop,0,dalem jual sayur kak,0,Netral
2024-06-03,11:43:00,hai_karin,0,gadang angel kongkon ngene wkwkw tebak suku,-1,Negatif
2024-06-03,13:39:00,suprionosupriono997,0,hujan kasihan dagang,0,Netral
2025-07-03,20:36:00,bolo.nyeni2,0,usut tuntas bri indonesia,1,Positif
2025-01-17,22:39:00,vittsyopinngg,0,herdin anjrrr,0,Netral
2025-01-16,17:00:00,dapoermamaarka19,0,loh iyoo mas willy,0,Netral
2025-02-03,14:14:00,sasmitojohan,0,bank plat merah mala,-1,Negatif
2025-01-18,10:15:00,yaskomolaskeyasko,0,untung bojo ku ra sido kur rono,0,Netral
2025-01-16,18:27:00,foil.joss,0,utang ra cair,-2,Negatif
2025-01-16,21:07:00,kiswanto9442,0,tolong pakai priksa,0,Netral
2025-01-15,08:10:00,millya_abm76,0,wow,0,Netral
2025-01-14,10:12:00,annamirohkotabatu,0,bri,0,Netral
2025-01-14,14:47:00,novaoktafiyanti,0,wes pensiun teko kur,-1,Negatif
2025-01-14,17:23:00,aisyahinna.catering,0,punya shm aman ya,2,Positif
2025-01-14,09:59:00,melan.1765,0,lho batu,0,Netral
2025-01-18,19:10:00,rama_bedcos,0,menyalaa wiliii,0,Netral
2025-01-16,14:41:00,ifanrama1112,0,isor,0,Netral
2025-01-16,19:13:00,user65799610573131,0,ku hutang ndk cair,-2,Negatif
2025-01-14,16:25:00,fitrimulyani49,0,sip,0,Netral
2025-01-14,13:16:00,nurcholisah257,0,nama pakai,0,Netral
2025-01-16,13:21:00,mariasrsaal,0,bpkb ku kali ngambil ya,1,Positif
2025-01-15,10:46:00,esterfitria,0,bri endi iki cabang e,0,Netral
2025-01-14,21:55:00,bubustorebatu,0,dikasetiyawan,0,Netral
2025-01-18,21:14:00,lampionss,0,nonanano frst mellyn,0,Netral
2025-01-14,16:44:00,bidadari_kesleo28,0,leenzciiyy,0,Netral
2025-07-21,12:37:00,irvans_syam,0,omong bapak parkir ibu bersosialita,0,Netral
2025-07-17,15:41:00,tukilahsaja547,0,parkir ruwet spalagi acata karnapal kena gendam parkir sepeda motor ribu ribu anggota karnapal sa,-1,Negatif
2025-07-16,11:37:00,yahman_har,0,mangkane kbh rebut parkir,1,Positif
2025-07-16,20:28:00,afhiklmnoru,0,just story sengojo nunggoni dah ndk parkir pas ngancani nyopee mbi tukang parkire kon ngaleh jare gae markirno mobil iku parkir gae sepeda motor iku sik ombo banget,3,Positif
2025-07-16,19:39:00,infosonggoriti,1,nunut simak,0,Netral
2025-07-16,08:34:00,sulungmaulana6,1,mandek parkir mandek parkirkt tuku krupuk kadang sidombatu kenemenenkok koyok ganok kerjoan parkir kreatif blas,4,Positif
2025-07-16,11:43:00,nani_bns,0,parkir gate kawasan elit blnjanya nrb atas blnjanya beli bakso ribu beli gado ribu byr parkir gate masarakat bwah kaya berat,1,Positif
2025-07-15,22:38:00,tukangsambad008,9,tukang parkir alun sogeh anjir sono seng due mobil barang hare hasil parkir wajar lek demo,2,Positif
2025-07-16,12:34:00,febrynasugianto,1,pakai stiker kayak masuk kampus jukir gaji pemkot khusus warga batu warga batu byr parkir pakai qris scan barcode nakal lek nakal ganti barcode ya ancene nenen,-2,Negatif
2025-07-16,05:53:00,indonesia_lelah,1,kakean parkirmalesss,0,Netral
2025-07-18,16:04:00,satriya.hery,0,tuju pakai gate parkir lanjukam dishub,1,Positif
2025-07-19,14:07:00,sudiono8443,0,ojok isin i semboyan e batu sae,1,Positif
2025-07-04,08:08:00,iistowi,0,aman kendali,0,Netral
2025-07-17,12:59:00,jojon.jonow,0,buak parkir liar pinggir dal utama batos pom lahor asai parkir liar mandek sal menit tarik parkirora parkir an patek en parkir seng ndek trtentu ora kabeh harap toko tunggoni kang parkir tukang parkir langsung mara warung toko sepi banyak orang ogah beli tukang parkir,1,Positif
2025-07-16,20:22:00,lailatul8181,0,penggaweane damang parkir iku ya penak makane ge rebut ganti ojok lanang wes lanang cek ng sawah daster iku lo cek ceper,0,Netral
2025-07-19,14:05:00,sudiono8443,0,ojo koyok jogja tewur parkir e genah pemda kalah no kira gawe karcis dw pokok e tewur,0,Netral
2025-07-18,15:09:00,quietandsilent__,0,gae gate,0,Netral
2025-06-21,11:39:00,ifan.saputra98,0,pakdheunyu,0,Netral
2025-06-21,09:21:00,aisyah.123376,1,kabeh iku masa dino pas apes arek e cekel siloptetap semangat polisi jempol kanggo jeneng,1,Positif
2025-06-21,14:18:00,riki.mahoni7,0,mobil bawa kbur jeruk tetangga kemarin,1,Positif
2025-06-24,13:31:00,ahmadhuseinalfatih,0,kabar tipu uang rakyat tipu jeruk,0,Netral
2025-06-21,23:27:00,ekoza35,0,okeh koncoqu tibkno ora ku tok sng tipu modus jok,-2,Negatif
2025-06-21,05:01:00,crysfana,0,kronologi ndhan,-1,Negatif
2025-06-20,23:38:00,arie_arnold99,4,curi suka tipu tangkap trimakasih ladusing,-1,Negatif
2025-06-21,11:49:00,bams.arema.sang.p,1,podo iki sing gowo kabur photo,0,Netral
2025-06-21,07:00:00,tina.tina993,1,p deh ku beli hrg ribu eh kwntl pakai deh ku suruh cari bawa kbur alhmdulilah dah kna mling ya,-2,Negatif
2025-06-21,06:36:00,andriaton0,1,kampung ton tipu kro iki,0,Netral
2025-06-21,05:30:00,baby_whian29,1,junwatu kenek,1,Positif
2025-06-21,04:45:00,yohanes5759,1,lololo kui kenek,1,Positif
2025-06-21,05:50:00,nadiafonix,1,tetangga sayankmren jeruk bawa kabur orang paleng orang ya,0,Netral
